subject_id,group,message_order,message_id,date,message,annotator_1_label,annotator_1_dimension,annotator_2_label,annotator_2_dimension,annotator_3_label,annotator_3_dimension,final_label,final_dimension,notes
subject42,control,11,24873666222,2020-01-10 03:23:50,Resultados 1-5 de 5 1 . xhelazz – la soledad comienza 4:09 9.5 / 320 2 . Xhelazz – La soledad comienza 4:09 5.7 / 192 3 . Tito Y Tita – Natasha ( La Soledad Comienza ) 3:33 4.9 / 192 4 . <unknown> – XHELAZZ - LA SOLEDAD COMIENZA ( CANAL BOA ) 4:10 5.8 / 193 5 . Xhelazz – La Soledad Comienza 4:09 3.9 / 132,,,,,,,,,
subject42,control,12,66573792437,2020-01-10 03:25:04,Resultados 1-10 de 1351 1 . Stefflon Don – 16 Shots 3:44 3.6 / 133 2 . Black Eyed Peas – The Time ( The Dirty Bit ) - I-I came up in here to … e can't do it no mo ' 5:09 9.5 / 256 3 . LMFAO feat . Lil Jon - Shots x … amn Daniel – OWSLA Radio INI_HASHTAG 15 END_HASHTAG @ Apple Beats 5:39 7.8 / 192 4 . Lil Tecca – Shots 1:49 5.3 / 408 5 . Imagine Dragons – Shots 3:52 3.6 / 129 6 . Stefflon Don - 16 Shots auricular (8 D REMIX ) auricular 3:50 3.6 / 129 7 . Post Malone – Takin ' Shots 3:36 3.3 / 128 8 . Stefflon Don – 16 Shots 3:44 3.5 / 131 9 . BLACKPINK 블랙핑크 ' 16 Shots ' – 커버댄스 DANCE COVER | 안무 거울모드 CHOREOGRAPHY MIRRORED 1:33 1.6 / 139 10 . Lil Jon - Shots ( qwerty bass ) – Live bass for Lil john 3:44 6.9 / 256,,,,,,,,,
subject42,control,13,97439567966,2020-01-10 03:25:31,"Resultados 1-10 de 34 1 . serbellgar – WOSS VS CHUTY * BATALLA DEL SIGLO * GOD LEVEL PERÚ 3:47 3.5 / 131 2 . El Chuty – Trueno vs Klan FMS Jornada 6 4x4 Deluxe 3:28 3.2 / 129 3 . Khan x Chuty – Tarde o temprano 3:38 3.3 / 128 4 . Resistencia Hip-Hop – 1ra Instrumental I ACZINO vs CHUTY ( GOD LEVEL 2018 ) 3:20 6.0 / 253 5 . Morti 700 – CHUTY vs ZASKO FMS | Letra ( Subtitulado ) | Minuto de Chuty 1:23 1.4 / 141 6 . Chuty – Bitcoin ( Videoclip Oficial ) [ Prod . Nerso & Verse ] 3:29 3.2 / 129 7 . Khan & Chuty – Tarde o temprano [ Prod . Katsuro ] 3:38 3.3 / 128 8 . Sigueme en intagram para suger … canciones … – SKONE , CHUTY , BTA , BLON Vs ACZINO , PAPO , DTOKE , KAISER … 16:12 14.8 / 128 9 . MOWLIHAWK – MOWLIHAWK Ft . CHUTY y SANTA RM "" Soñaba de pequeño "" ( VIDEOCLIP ) 3:28 3.2 / 130 10 . Chutyvk – Chuty - Freestyle INI_HASHTAG 1 END_HASHTAG 1:11 1.2 / 139",,,,,,,,,
subject42,control,14,5910560365,2020-01-10 03:27:58,Resultados 1-10 de 96 1 . Deutsche Märsche – Wenn die Soldaten 2:21 2.2 / 128 2 . nazi march – Wenn Die soldaten 5:36 5.1 / 128 3 . Deutsche Soldaten Lied – Wenn die Soldaten 2:36 6.0 / 320 4 . Sterbefall – Wenn die Soldaten ins Feld rücken 4:56 11.3 / 320 5 . Soldatenchöre – Wenn die Soldaten ... 2:01 2.0 / 135 6 . Der Soldatenchor und das gross … ftsbundes … – Wenn die Soldaten 2:29 2.4 / 134 7 . Мегаполис – Wenn die Soldaten ( German Folk Song ) 2:52 2.7 / 132 8 . Німецька народна пісня – Wenn die soldaten . 5:54 5.4 / 128 9 . Frau singen Deutschen Staat – Wenn die Soldaten Deutschen 2:58 2.7 / 128 10 . Marlene Dietrich – Wenn Die Soldaten 3:03 7.0 / 320,,,,,,,,,
subject42,control,15,52666725676,2020-01-10 03:28:26,"Resultados 1-10 de 7202 1 . Michel telo – Ai Se Eu Te Pego ( Nosa Nosa ) 2:45 2.3 / 115 2 . Tiago Silvestre – DE 4 EU JOGO RABO , SEQUENCIA DE TOMA TOMA , SEQUENCIA DE VAPO VAPO … 3:13 3.1 / 133 3 . Anavitória – Porque Eu Te Amo 3:36 8.4 / 325 4 . Wesley Safadão part . Zé Neto & Cristiano – Na Cama Que Eu Paguei [ Garota VIP Rio de Janeiro ] 3:30 3.4 / 134 5 . Maiara e Maraisa – Aí Eu bebo - EP Aqui Em Casa 2:58 3.0 / 140 6 . Forró Cintura de Mola – Baby Eu Te Amo 3:50 8.8 / 320 7 . Marília Mendonça – 12 - Bem Pior Que Eu 2:39 3.4 / 177 8 . Marília Mendonça – O Que Falta Em Você Sou Eu 3:17 3.0 / 128 9 . Gustavo Lima / Gusttavo Lima – Eu Te Quero Sim ( Part . Esp . Maria Cecília & Rodolfo ) 3:18 7.3 / 309 10 . Ferrugem Oficial – DVD PRAZER , EU SOU FERRUGEM : "" SINTO SUA FALTA "" 3:20 3.2 / 133",,,,,,,,,
subject42,control,16,25662922751,2020-01-10 04:25:12,Resultados 1-4 de 4 1 . EL JINCHO LA GENTE FUERTE – El Jincho - Los Porros No ( VIDEOCLIP OFICIAL ) 3:06 5.1 / 231 2 . Locoplaya – Los porros no dan sueño 6:33 9.8 / 209 3 . Locoplaya – Los porros no dan sueño 6:33 9.8 / 209 4 . EL JINCHO LA GENTE FUERTE – El Jincho - Los Porros No ( VIDEOCLIP OFICIAL ) 3:06 5.1 / 231,,,,,,,,,
subject42,control,17,42188611489,2020-01-10 15:05:04,Resultados 1-1 de 1 1 . Falsalarma – Reflexiones 2:33 5.3 / 288,,,,,,,,,
subject42,control,18,12619380076,2020-01-10 15:36:16,Resultados 1-2 de 2 1 . DaniMflow FT Daviles de Novelda – LOCO DE AMOR VIDEOCLIP OFICIAL 3:35 3.3 / 128 2 . DaniMflow – Loco de Amor 3:36 3.4 / 133,,,,,,,,,
subject42,control,19,54324821293,2020-01-10 15:41:57,Resultados 1-7 de 7 1 . Ocer y Rade – Aprendi 3:19 3.0 / 128 2 . Ocer y Rade – Aprendi 3:19 3.0 / 128 3 . Ocer y Rade – Aprendí 3:19 3.2 / 136 4 . Ocer y Rade – Aprendí 3:18 3.0 / 128 5 . Ocer y Rade – Aprendí 3:19 3.2 / 133 6 . Ocer y Rade – Aprendí 3:18 4.6 / 193 7 . Ocer y Rade – Aprendí ( LETRA ) 3:19 3.1 / 132,,,,,,,,,
subject42,control,20,8245116364,2020-01-10 15:55:39,Resultados 1-1 de 1 1 . Soda Stereo – Planta 4:52 4.5 / 128,,,,,,,,,
subject434,bso,1,35913912534,2021-01-15 10:24:17,Los de mi alrededor dicen que estoy en depresión pero yo no lo noto ¿ es normal ?,,,,,,,,,
subject434,bso,2,70745417575,2021-01-15 10:33:07,"Pues ... rio mucho y de un momento a otro me pongo muy emo , hay días que no duermo y otros que puedo pasar más de 15 horas durmiendo , hay semanas que como mucho y otras que no como , es solo un desorden en todo y bueno el pensamiento suicida que nunca me ha faltado pero es algo que he tenido siempre , no es ahora , me adapte a el",,,,,,,,,
subject434,bso,3,75238214804,2021-01-15 10:37:25,"Hostias , es que no puedo , es como revolver cosas del fondo y duele cara llorando de risa hay algo en concreto que quieras saber ?",,,,,,,,,
subject434,bso,4,30292064940,2021-01-15 10:56:55,@USER porque te gusta ayudar ?,,,,,,,,,
subject434,bso,5,9839512543,2021-01-15 10:58:18,Eso explica muchas cosas,,,,,,,,,
subject434,bso,6,61988356769,2021-01-15 10:59:19,"Palomo , ese desánimo tiene alguna razón ? O es inexplicable ?",,,,,,,,,
subject434,bso,7,40706948881,2021-01-15 11:01:44,"Ya ya te entiendo , estoy pasando por lo mismo",,,,,,,,,
subject434,bso,8,66586717168,2021-01-15 11:02:11,Solicite el supuesto ingreso minimo y me lo denegaron cara con símbolos en la boca,,,,,,,,,
subject434,bso,9,82515357097,2021-01-15 11:06:40,"De hecho me encuentro en una encrucijada tremenda . Yo soy turca / colombiana , realmente siempre ame España y su gente",,,,,,,,,
subject434,bso,10,4584508652,2021-01-15 11:07:42,"Estoy aquí por mi novio / esposo solo que a pesar de que ame muchísimo España , no se salva de la mala situación y te miento si te digo que puedo salir adelante aquí",,,,,,,,,
subject434,bso,11,46542977532,2021-01-15 11:08:00,Se que tendré que devolverme a Turquía tarde o temprano,,,,,,,,,
subject434,bso,12,14015372130,2021-01-15 11:08:22,Oh que bien ! cara feliz con ojos sonrientes,,,,,,,,,
subject434,bso,13,97653209643,2021-01-15 11:09:19,"Jajaaj hace bastante que ya no saca música el hombre , se júbilo",,,,,,,,,
subject434,bso,14,94406570991,2021-01-15 11:10:20,"Lary , hueles a psicología , es tu vocación",,,,,,,,,
subject434,bso,15,5545549722,2021-01-15 11:11:50,Desde que me hizo esas 2 preguntas me desgarro,,,,,,,,,
subject434,bso,16,92427867988,2021-01-15 11:13:05,"Siempre deteste los psicólogos , de hecho nunca pise ninguno por ese mismo odio pero creo que con ella ya se que labor hacen , hacerte pensar , remover todo lo que no habías descubierto en ti",,,,,,,,,
subject434,bso,17,8906088504,2021-01-15 11:14:07,Yo no quiero descubrir mi raíz,,,,,,,,,
subject434,bso,18,12626254838,2021-01-15 11:14:18,Pensar en ello creo que me mataria,,,,,,,,,
subject434,bso,19,51514581884,2021-01-15 11:19:41,Como supiste que la psicología era tu camino ?,,,,,,,,,
subject434,bso,20,47057624933,2021-01-15 11:26:46,"Ahora entiendo , Lary es oyente",,,,,,,,,
subject434,bso,21,15068775245,2021-01-15 11:29:30,Uy baneada por spam okno jaja,,,,,,,,,
subject434,bso,22,79270143030,2021-01-15 11:30:13,Lucha contra la depresión ...,,,,,,,,,
subject434,bso,23,54420407451,2021-01-15 11:30:27,Entonces si tengo depresión ? Al final no me entere,,,,,,,,,
subject434,bso,24,30429920484,2021-01-15 11:35:10,"Nop , hace meses no salgo de la habitación , a bañarme y aveces a comer",,,,,,,,,
subject434,bso,25,64961068104,2021-01-15 11:35:59,"Naci en Colombia pero me crié en Turquía , ahora vivo en España",,,,,,,,,
subject434,bso,26,41112502359,2021-01-15 11:37:45,Yo toi en Valencia ^ ^,,,,,,,,,
subject434,bso,27,90260235301,2021-01-15 11:38:48,Tuvimos la suerte que no nevó por aqui,,,,,,,,,
subject434,bso,28,78125351982,2021-01-15 11:39:12,Muchos se están quejando pero en Turquia es horrible la nieve,,,,,,,,,
subject434,bso,29,47302084035,2021-01-15 11:41:43,"Para los españoles si , yo ando de verano jajaja",,,,,,,,,
subject434,bso,30,63118777483,2021-01-15 11:45:15,Electric y porque estas aquí ?,,,,,,,,,
subject434,bso,31,7898225579,2021-01-15 11:50:57,Lo puse en Google y me salió política,,,,,,,,,
subject434,bso,32,82349390823,2021-01-15 12:06:20,Que yo sepa ... de nada,,,,,,,,,
subject434,bso,33,32526041389,2021-01-15 12:29:35,"No lo se , lo que te diga será por diagnóstico propio , nunca he ido a un psicólogo o psiquiatra",,,,,,,,,
subject434,bso,34,13606821570,2021-01-15 12:48:19,A Death no le gusta la soledad,,,,,,,,,
subject434,bso,35,95083284344,2021-01-15 13:13:39,"A mi por el contrario me encanta , puedo estar con gente y tal pero si me das elegir siempre querré estar sola",,,,,,,,,
subject434,bso,36,67481028744,2021-01-15 13:53:18,": v en realidad es completamente distinto . Antes tenia personas a mi lado y era muy sociable , de las populares por doquier , hasta que pise Turquía , desde ahí me toco a punta de golpes aprender a amar la soledad xD",,,,,,,,,
subject434,bso,37,60072607170,2021-01-15 13:53:54,Como se llamaba la psicóloga ?,,,,,,,,,
subject434,bso,38,88798883170,2021-01-15 13:54:13,LARYYYY ! ! ! Que se suicida,,,,,,,,,
subject434,bso,39,17507555930,2021-01-15 13:58:51,"Yo es que me da miedo decir algo y cagarla , soy muy buena metiendo la pata",,,,,,,,,
subject434,bso,40,13899182276,2021-01-15 14:00:57,"Bueno ... yo te puedo hablar desde mi experiencia con el suicidio , ya van 6 intentos , te digo que para hacerlo tienes que tener toda la fuerza que tendrás en toda tu vida del tirón , estas luchando contra tu instinto de supervivencia , normalmente no es la mejor opción por eso , el 99 % no sale bien y si te quedas peor",,,,,,,,,
subject434,bso,41,95696359506,2021-01-15 14:01:27,No se permiten pacmans aqui ?,,,,,,,,,
subject434,bso,42,33203183473,2021-01-15 14:01:50,Puedo saber el motivo ?,,,,,,,,,
subject434,bso,43,20171169870,2021-01-15 14:02:53,Es solo esto : v,,,,,,,,,
subject434,bso,44,37576329088,2021-01-15 14:03:00,No le gusta que coloque esto : v,,,,,,,,,
subject434,bso,45,31675350354,2021-01-15 14:03:10,Jaja flipante . Mejor me voy,,,,,,,,,
subject436,bsf,1,50383639895,2021-04-03 02:08:41,"Tenía un amigo , y me pelee con el , me dijo : "" ¿ Que puedo hacer para arreglar el daño que te hize ? "" Y yo le dije que se suicidara .. Mucho después discutimos horrible , y me dijo que me odiaba , que era anormal",,,,,,,,,
subject436,bsf,2,52328587740,2021-04-03 02:08:58,Eso fue antes de la pandemia,,,,,,,,,
subject436,bsf,3,63296914900,2021-04-03 02:09:05,El falleció este lunes,,,,,,,,,
subject436,bsf,4,56091571155,2021-04-03 02:09:13,Nunca volvimos a hablar,,,,,,,,,
subject436,bsf,5,31051652979,2021-04-03 02:11:44,"Paso un año y cuatro meses . Me tenía bloqueada del Facebook . Y me di cuenta de su fallecimiento porque me desbloqueo y vi el anuncio de su muerte . Le llamé a su número y me contestó su mama , diciendo que había fallecido .",,,,,,,,,
subject436,bsf,6,96884827742,2021-04-03 02:20:13,"El y yo hablabamos , a veces nos veíamos . Luego ya no quería verme , pensaba yo que sería la última vez que lo veía . Dos años estuve así , llegué a dormir en la calle y otras cosas . Su novia me llamo y me dijo que era una arrastrada , que no sabía darme a respetas y que no me volviera a acercar a él . Yo pensé que se casaría y tendría hijos , que ya no lo vería no quedaríamos bien . No pensé que moriría . Me choco .. paso más de un año .",,,,,,,,,
subject436,bsf,7,11166417495,2021-04-03 02:25:59,"Lo dije por cólera , solo una vez . Nos peleamos , dijimos cosas horribles y no volvimos a hablar nunca . Este lunes me di cuenta que me desbloqueo y lo primero que vi es que había muerto . Dicen que su mamá lo encontró y que no se podía hacer nada . Nosé como fue . Solo me siento mal , de todos los que mueren , el era joven y sano . Nosé que hacer . Debo ir a casa de sus padres ? Debo averiguar ? He pensado en seguirlo . Siento que antes de morir tálvez pensó en mi .",,,,,,,,,
subject436,bsf,8,18317599482,2021-04-03 02:30:56,"Era una persona sensible , pero tenía muchos amigos , salía siempre .. creo que la pandemia pudo afectarle",,,,,,,,,
subject436,bsf,9,15568853927,2021-04-03 02:32:08,"Pasaron muchas cosas . Eran constantes despedidas , de no volvernos a ver y luego otra vez . Hasta su enamorada me escribió . Y yo no soporte eso .",,,,,,,,,
subject436,bsf,10,86510970789,2021-04-03 02:32:35,"Me volvió a hablar como si nada y explote , le dije de todo",,,,,,,,,
subject436,bsf,11,26941215607,2021-04-03 02:32:53,"Y él me dijo que me odiaba , que le daba asco",,,,,,,,,
subject436,bsf,12,18169835745,2021-04-03 02:33:10,No volvimos a hablar nunca,,,,,,,,,
subject436,bsf,13,43993595809,2021-04-03 02:37:13,Y él se ha ido,,,,,,,,,
subject436,bsf,14,5513944423,2021-04-03 02:37:27,No puedo volver atraz,,,,,,,,,
subject436,bsf,15,49949802138,2021-04-03 02:49:36,"Bueno , no se que vaya a pasar . Porfavor ustedes no se alejen así de una persona . Alejense en buenos términos , no acaben como yo .",,,,,,,,,
subject436,bsf,16,41571229406,2021-04-03 02:50:11,"Digan que quieren a una persona , perdonense por más mal .",,,,,,,,,
subject445,bsa,1,3686900982,2021-08-02 05:50:37,Yorick y viví me sale . ¿ Así debería dirigirme a ustedes ?,,,,,,,,,
subject445,bsa,2,55258319680,2021-08-02 05:50:56,Soy nuevo en esto . Perdona tanta pregunta .,,,,,,,,,
subject445,bsa,3,47507016252,2021-08-02 05:51:29,Tengo una pregunta y me gustaría ser claro .,,,,,,,,,
subject445,bsa,4,75788614707,2021-08-02 05:52:04,Aquí las personas neurodivergentes son aceptadas tal como son ... O son tratadas como las tratan la mayoría ?,,,,,,,,,
subject445,bsa,5,14165755976,2021-08-02 05:54:08,Pues que bien a ver dado con ustedes . Al menos es lo que pienso en primera instancia .,,,,,,,,,
subject445,bsa,6,4306583721,2021-08-02 05:55:41,"Yo ... Tengo ... 3 trastornos que he podido identificar en mi . No estoy en tratamiento aún por falta de dinero y de profesionalidad en la seguridad social respecto a esto . Pero ... No he parado de leer y buscar opciones . He podido ver una mejora clara en mi persona desde hace unos años aquí . Aunque aún no es suficiente , pero , es una gran mejora .",,,,,,,,,
subject445,bsa,7,40061615122,2021-08-02 05:56:31,Mis tres transfornos son : - TID - Trastorno de estrés post traumático - Trastorno bipolar,,,,,,,,,
subject445,bsa,8,52353625695,2021-08-02 05:57:23,Y lo digo porque ... Quería decirlo . Y un sitio donde aún no hay personas que sean importantes para mi y luego me puedan dar patadas en el estómago por tomárselo mal ... Me pareció un buen sitio .,,,,,,,,,
subject445,bsa,9,43086147583,2021-08-02 06:04:47,Como es ir a tratarse ?,,,,,,,,,
subject445,bsa,10,256550161,2021-08-02 06:04:56,Sinceramente ... Me da miedo,,,,,,,,,
subject445,bsa,11,40528478924,2021-08-02 06:05:30,He escuchado tantos casos de personas a las que internan o las medican de por vida y están ... Casi igual de mal ... Que ...,,,,,,,,,
subject445,bsa,12,10652261371,2021-08-02 06:05:48,Me aterra la idea de perder mi vida entre fármacos y juicios de que estoy loco ...,,,,,,,,,
subject445,bsa,13,46189192523,2021-08-02 06:07:23,Eso es lo que me gustaría hacer .,,,,,,,,,
subject445,bsa,14,61615442112,2021-08-02 06:07:34,Aunque quisiera encontrar a un buen psiquiatra .,,,,,,,,,
subject445,bsa,15,4912856946,2021-08-02 06:07:50,Uno que crea de verdad en mí y en alcanzar ... La vida que deseo .,,,,,,,,,
subject445,bsa,16,11306403489,2021-08-02 06:08:15,"Aparte de los miedos que comenté . Pues ... Si , realmente quiero un cambio .",,,,,,,,,
subject445,bsa,17,52625904174,2021-08-02 06:19:05,Aunque a mí lo que me gustaría saber es como fue ir a tratarse . Esa persona dijo que me lo decía por experiencia . Por ende tiene experiencia y a mí me gustaría saber ( sin entrar en detalles ) como fue .,,,,,,,,,
subject452,bsa,1,14378676572,2022-05-03 00:32:54,"Días malos , pensamientos oscuros e ideas tontas",,,,,,,,,
subject452,bsa,2,93713040363,2022-05-03 00:35:30,"Pues han pasado por mi mente ideas de quitarme la vida , sé que no tengo el valor d e hacerlo pero no ha sido una sola vez , como salida facil",,,,,,,,,
subject452,bsa,3,73927925917,2022-05-03 00:36:07,Tengo 2 hijas que son mi motor y creo que solo por eso no he dado un paso más allá,,,,,,,,,
subject452,bsa,4,36364049931,2022-05-03 00:37:07,Ellas viven con su mamá,,,,,,,,,
subject452,bsa,5,28809417290,2022-05-03 00:37:37,Ya va para 3 años,,,,,,,,,
subject452,bsa,6,64296037896,2022-05-03 00:38:45,Ya ni recuerdo realmente,,,,,,,,,
subject452,bsa,7,52182702839,2022-05-03 00:40:10,"Pues muchos problemas personales , económicamente me ha ido muy muy mal , no puedo darles a mis hijas lo que quiero , realmente estiy sobreviviendo como puedo desde hace ya un buen rato , amigos se han alejado",,,,,,,,,
subject452,bsa,8,77333743926,2022-05-03 00:40:53,Tengo pareja actualmente y no ha sido un aliento o apoyo para mi realmente,,,,,,,,,
subject452,bsa,9,8472288352,2022-05-03 00:41:21,Podrá sonar a tontería,,,,,,,,,
subject452,bsa,10,99795814629,2022-05-03 00:42:21,"Ayer me iba a tomar un puño de pastillas , deje una carta de despidida a la gente que amo",,,,,,,,,
subject452,bsa,11,32193070788,2022-05-03 00:42:31,Pero repito se que va a sonar una tontería,,,,,,,,,
subject452,bsa,12,63425577292,2022-05-03 00:43:02,Empecé a ver una serie en la tele que se llama A MILLION LITTLE THINGS y me ha hecho llorar hasta lo que no,,,,,,,,,
subject452,bsa,13,29968496767,2022-05-03 00:43:08,Y tocan ese tema,,,,,,,,,
subject452,bsa,14,72600386374,2022-05-03 00:43:25,"Suicidio , hijos después del suicidio",,,,,,,,,
subject452,bsa,15,94096558984,2022-05-03 00:43:59,Cono deja uno a los seres queridos cuando uno toma una decisión así,,,,,,,,,
subject452,bsa,16,23224204220,2022-05-03 00:44:27,Y llore lo que nunca,,,,,,,,,
subject452,bsa,17,37606950485,2022-05-03 00:45:59,Me ofrecieron irme a Estados Unidos,,,,,,,,,
subject452,bsa,18,29424121892,2022-05-03 00:46:11,Creo que será la mejor y única opción,,,,,,,,,
subject452,bsa,19,12646602833,2022-05-03 00:46:30,He metido 200 CV ’ s,,,,,,,,,
subject452,bsa,20,29473443097,2022-05-03 00:46:36,Pedido favores de trabajo,,,,,,,,,
subject452,bsa,21,83259184282,2022-05-03 00:47:11,Y actualmente como están tus papás ? O como te sientes ?,,,,,,,,,
subject452,bsa,22,78470414566,2022-05-03 00:47:26,"Laboral , dejar aquí a mis hijas",,,,,,,,,
subject452,bsa,23,81574182847,2022-05-03 00:48:43,Que te orillo a no hacerlo ?,,,,,,,,,
subject452,bsa,24,31227343861,2022-05-03 00:50:29,No he llegado a ese extremo la verdad,,,,,,,,,
subject452,bsa,25,11249127486,2022-05-03 02:31:25,Existe algún teléfono de ayuda por telefono ? Alguien con quien platicar como para desahogarse ? Sabrán ?,,,,,,,,,
subject452,bsa,26,11204759482,2022-05-03 02:36:16,Teléfono de la esperanza verdad ? Sabes que código es España ?,,,,,,,,,
subject452,bsa,27,29455847408,2022-05-11 07:31:21,De qué ciudades y países son ?,,,,,,,,,
subject452,bsa,28,9976047144,2022-05-11 07:31:57,Yo de veracruz mexico,,,,,,,,,
subject456,bsa,1,75906886073,2020-02-22 13:55:39,Y tu familia que,,,,,,,,,
subject456,bsa,2,90279696186,2020-02-22 14:02:16,Pues planteate salir de casa de tus padres en vez de suicidarte hombre,,,,,,,,,
subject456,bsa,3,45082368147,2020-02-22 14:02:37,Yo también tengo depresión,,,,,,,,,
subject456,bsa,4,64293510911,2020-02-22 14:02:44,No es incompatible con currar,,,,,,,,,
subject456,bsa,5,28113615784,2020-02-22 14:04:11,Eso son palabras mayores,,,,,,,,,
subject456,bsa,6,33121365436,2020-02-22 14:04:30,Creo que sería mejor largarte de casa y no hablarles mas,,,,,,,,,
subject456,bsa,7,27587388385,2020-02-22 14:05:21,Nunca los he tomado así que no podría decirte nada al respecto,,,,,,,,,
subject456,bsa,8,65552651326,2020-02-22 14:06:14,Pues intento mirar al futuro,,,,,,,,,
subject456,bsa,9,14616030382,2020-02-22 14:06:25,Y pensar que todo termina,,,,,,,,,
subject456,bsa,10,97115148383,2020-02-22 14:06:35,Yo por ejemplo estoy en una ciudad que odio,,,,,,,,,
subject456,bsa,11,77813434260,2020-02-22 14:06:46,Pero en un par de años me iré,,,,,,,,,
subject456,bsa,12,32924957403,2020-02-22 14:06:57,Piensa a largo plazo,,,,,,,,,
subject456,bsa,13,92082703861,2020-02-22 14:07:13,Te joden tus padres ? Pues empieza a pensar en irte y cortar contacto,,,,,,,,,
subject456,bsa,14,29292283624,2020-02-22 14:08:45,Pero te lo han recetado ?,,,,,,,,,
subject456,bsa,15,92371472047,2020-02-22 14:09:13,A corto plazo te ayudará,,,,,,,,,
subject456,bsa,16,33189805133,2020-02-22 14:09:30,Y te permitirá hacer las cosas necesarias para solucionar aquello que te deprime,,,,,,,,,
subject456,bsa,17,40015281632,2020-02-22 14:09:37,Currar y salir de casa,,,,,,,,,
subject456,bsa,18,47172760689,2020-02-22 14:10:11,Te la suda todo ya,,,,,,,,,
subject456,bsa,19,49816818056,2020-02-22 14:10:35,Ve a por las pirulas,,,,,,,,,
subject456,bsa,20,44903705767,2020-02-22 15:25:35,En el tema laboral te refieres ?,,,,,,,,,
subject456,bsa,21,2130501465,2020-02-22 15:26:49,Solo tienes que hacerlo,,,,,,,,,
subject456,bsa,22,4335925775,2020-02-22 15:28:35,El gran problema de estos tiempos,,,,,,,,,
subject456,bsa,23,15856003290,2020-02-22 15:29:03,Tanto hablar por internet que olvidamos como relacionarnos,,,,,,,,,
subject456,bsa,24,34222693864,2020-02-22 15:30:29,Tienes que remontar todo lo que no hiciste en esos años de aislamiento,,,,,,,,,
subject456,bsa,25,75218036570,2020-02-22 15:31:23,A mi tampoco me gusta mucho salir,,,,,,,,,
subject456,bsa,26,10762936816,2020-02-22 15:31:32,El gimnasio me encantaba,,,,,,,,,
subject456,bsa,27,82150152329,2020-02-22 15:31:39,Pero me daba pereza ir,,,,,,,,,
subject456,bsa,28,75136050367,2020-02-22 15:31:50,Solo me gustaba cuando ya estaba allí,,,,,,,,,
subject456,bsa,29,4603429144,2020-02-22 15:32:23,No te creas que es tan raro,,,,,,,,,
subject456,bsa,30,79317274959,2020-02-22 15:32:54,A mi me gustaba ver los progresos,,,,,,,,,
subject456,bsa,31,40329673114,2020-02-22 15:33:03,Hace años que ya no voy,,,,,,,,,
subject456,bsa,32,17966719684,2020-02-22 15:35:04,Nunca entenderé que le veis al fútbol,,,,,,,,,
subject456,bsa,33,11234499238,2020-02-22 15:56:37,Tu eres de aquí,,,,,,,,,
subject456,bsa,34,52977704047,2020-02-22 18:03:56,El Madrid es mejor que el Barça,,,,,,,,,
subject456,bsa,35,97207783833,2020-03-30 16:27:35,"Bien , más o menos",,,,,,,,,
subject456,bsa,36,78170704745,2020-03-30 16:27:43,Deseando salir a la calle,,,,,,,,,
subject456,bsa,37,22562398567,2020-03-30 16:29:08,Que dios los ayude,,,,,,,,,
subject456,bsa,38,46062696504,2020-03-30 16:29:34,De que parte eres ? ?,,,,,,,,,
subject456,bsa,39,75376631694,2020-03-30 16:32:10,Está muy jodido por allá ?,,,,,,,,,
subject456,bsa,40,57910012170,2020-05-11 22:07:11,Igual . Buscando trabajo como un loco,,,,,,,,,
subject456,bsa,41,43764982993,2020-05-11 22:08:01,Eso necesito yo . Tranquilidad,,,,,,,,,
subject456,bsa,42,63495268299,2020-05-11 22:09:56,De Sevilla y tu ?,,,,,,,,,
subject456,bsa,43,23722383905,2020-05-11 22:16:21,Como está siendo lo del coronavirus por allá ?,,,,,,,,,
subject456,bsa,44,33022117469,2020-05-12 15:51:07,Por que quieres bajar de peso,,,,,,,,,
subject456,bsa,45,7099151718,2020-05-12 16:13:03,De que parte do Brasil você é ?,,,,,,,,,
subject459,control,1,23408825774,2020-06-25 08:27:01,Yo como siempre y tu .. !,,,,,,,,,
subject459,control,2,65448999161,2020-06-25 08:28:13,Y de donde eres que hora es donde estas,,,,,,,,,
subject459,control,3,12092264806,2020-06-25 08:32:55,Ya lo se que horror,,,,,,,,,
subject459,control,4,34902131774,2020-06-25 08:33:34,Que edad tienes bro .. ! ?,,,,,,,,,
subject459,control,5,40570967433,2020-06-25 08:33:54,Verga bien ... Que tal todo alla como te la vives,,,,,,,,,
subject459,control,6,10929994520,2020-06-25 08:34:46,Vertale soy chica pues,,,,,,,,,
subject459,control,7,54033494685,2020-06-25 08:35:39,Pues podría ir peor ... Asi que si esta bien,,,,,,,,,
subject459,control,8,81147625422,2020-06-25 08:37:06,Llegue 5 min antes que tu,,,,,,,,,
subject459,control,9,17528617350,2020-06-25 08:38:18,De donde eres tu .. ! ?,,,,,,,,,
subject459,control,10,43530425136,2020-06-25 08:39:11,En hora buena entonces,,,,,,,,,
subject459,control,11,71053584831,2020-06-25 08:39:56,Que hora es allá ... ! ?,,,,,,,,,
subject459,control,12,2145065672,2020-06-25 08:40:18,Me Inquieta El Tema De Los Horarios Me Gusta Preguntar La Hora,,,,,,,,,
subject459,control,13,27361561997,2020-06-25 08:40:33,De echo no solo tres años,,,,,,,,,
subject459,control,14,40064336252,2020-06-25 08:42:03,Valla entonces has despertado temprano,,,,,,,,,
